playerId,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8478402,2020,Connor McDavid,2020030181,EDM,WPG,HOME,20210519,C,4on5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2020,Connor McDavid,2020030181,EDM,WPG,HOME,20210519,C,5on4,107.0,1.0,0.69,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.537,0.117,0.117,0.117,0.117,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.117,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.012,0.0,0.0,0.13,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2020,Connor McDavid,2020030182,EDM,WPG,HOME,20210521,C,other,102.0,2.0,1.035,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.876,0.29,0.081,0.128,0.028,0.283,0.191,0.244,0.29,0.244,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.29,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.031,0.0,0.0,0.321,0.321,0.27,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,2.388,0.517,0.472,0.517,0.472,2.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.07,0.157,0.29,0.0,0.0,0.0,4.0,3.0,3.0,0.063,0.0,0.0,0.581,0.581,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2020,Connor McDavid,2020030182,EDM,WPG,HOME,20210521,C,all,1605.0,24.0,1.035,0.654,0.3673,0.6462,0.4462,0.6087,0.4468,2.0,4.5,0.736,0.341,0.861,0.157,2.28,1.625,0.688,0.725,0.677,0.0,0.0,5.0,1.0,4.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,5.0,6.0,0.0,0.0,4.0,4.0,1.0,3.0,2.0,3.0,1.0,0.085,0.361,0.29,0.0,0.0,0.0,9.79,6.0,5.885,0.0,0.091,0.0,0.0,0.828,0.814,0.761,24.0,7.0,4.0,4.0,9.0,5.0,2.0,4.0,13.0,4.0,3.0,2241.0,0.0,0.0,0.0,0.0,20.896,2.474,2.26,2.397,2.191,24.0,4.0,14.0,42.0,0.0,2.0,0.0,19.0,5.0,4.0,0.661,0.605,1.209,0.0,0.0,0.0,40.98,28.0,27.338,0.347,0.688,0.688,2.133,2.076,1.986,14.003,1.309,1.157,1.367,1.207,15.0,3.0,5.0,23.0,0.0,1.0,0.0,14.0,2.0,2.0,0.379,0.258,0.672,0.0,0.0,0.0,23.672,18.0,18.488,0.156,0.424,0.424,1.041,1.085,1.037,0.938,1.616,29.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2020,Connor McDavid,2020030182,EDM,WPG,HOME,20210521,C,5on5,1288.0,21.0,1.035,0.5933,0.3633,0.6182,0.45,0.5897,0.4419,3.0,2.75,0.256,0.195,0.598,0.1,1.632,1.219,0.254,0.245,0.243,0.0,0.0,4.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,4.0,0.0,0.0,4.0,4.0,1.0,3.0,2.0,2.0,0.0,0.085,0.171,0.0,0.0,0.0,0.0,6.79,4.0,3.885,0.0,0.041,0.0,0.0,0.297,0.284,0.281,21.0,5.0,3.0,4.0,9.0,5.0,2.0,2.0,12.0,4.0,3.0,1880.0,0.0,0.0,0.0,0.0,16.924,1.707,1.539,1.631,1.47,20.0,3.0,11.0,34.0,0.0,2.0,0.0,17.0,3.0,3.0,0.531,0.257,0.919,0.0,0.0,0.0,32.98,23.0,22.338,0.249,0.688,0.688,1.268,1.211,1.172,12.481,1.17,1.018,1.227,1.068,13.0,3.0,5.0,21.0,0.0,1.0,0.0,13.0,1.0,2.0,0.359,0.138,0.672,0.0,0.0,0.0,21.672,16.0,16.488,0.144,0.424,0.424,0.89,0.933,0.885,0.909,1.593,27.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2020,Connor McDavid,2020030182,EDM,WPG,HOME,20210521,C,4on5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2020,Connor McDavid,2020030182,EDM,WPG,HOME,20210521,C,5on4,215.0,1.0,1.035,0.641,0.0,0.6667,0.0,0.5,0.0,1.0,0.874,0.19,0.066,0.136,0.029,0.365,0.215,0.19,0.19,0.19,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.02,0.0,0.0,0.21,0.21,0.21,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,1.583,0.25,0.25,0.25,0.25,2.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.06,0.19,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.034,0.0,0.0,0.284,0.284,0.284,1.522,0.14,0.14,0.14,0.14,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.02,0.12,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.012,0.0,0.0,0.152,0.152,0.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2020,Connor McDavid,2020030183,EDM,WPG,AWAY,20210523,C,other,11.0,0.0,2.24,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.801,0.902,0.866,0.902,0.866,3.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,0.0,1.0,0.042,0.0,0.86,0.0,0.0,1.0,3.0,3.0,3.0,0.14,0.879,0.879,0.163,0.163,0.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2020,Connor McDavid,2020030183,EDM,WPG,AWAY,20210523,C,all,1552.0,26.0,2.24,0.8011,0.438,0.6034,0.4432,0.6444,0.4706,2.0,3.872,0.469,0.306,0.731,0.148,2.562,1.784,0.461,0.522,0.513,0.0,3.0,4.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,4.0,6.0,0.0,0.0,5.0,1.0,0.0,1.0,4.0,2.0,0.0,0.209,0.259,0.0,0.0,0.0,0.0,6.77,6.0,6.729,1.0,0.068,0.0,0.0,0.537,0.596,0.586,26.0,4.0,5.0,8.0,9.0,4.0,5.0,3.0,14.0,5.0,6.0,2601.0,0.0,0.0,0.0,2.0,21.451,2.425,2.347,2.577,2.497,22.0,7.0,6.0,35.0,3.0,2.0,1.0,20.0,7.0,2.0,0.529,0.831,1.066,0.0,1.0,2.0,37.627,29.0,31.235,0.496,0.879,0.879,2.042,2.217,2.162,11.156,0.602,0.561,0.564,0.525,11.0,5.0,7.0,23.0,1.0,0.0,0.0,14.0,2.0,0.0,0.371,0.23,0.0,1.0,0.0,0.0,21.399,16.0,14.962,0.147,0.0,0.0,0.749,0.701,0.656,2.031,2.606,39.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2020,Connor McDavid,2020030183,EDM,WPG,AWAY,20210523,C,5on5,1288.0,25.0,2.24,0.7065,0.508,0.5106,0.481,0.5429,0.5254,2.0,3.164,0.459,0.251,0.62,0.124,2.027,1.519,0.451,0.512,0.503,0.0,2.0,4.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0,5.0,0.0,0.0,5.0,1.0,0.0,1.0,3.0,2.0,0.0,0.199,0.259,0.0,0.0,0.0,0.0,5.77,5.0,5.729,1.0,0.054,0.0,0.0,0.512,0.572,0.562,25.0,3.0,5.0,8.0,9.0,4.0,5.0,3.0,13.0,5.0,4.0,2324.0,0.0,0.0,0.0,2.0,13.616,1.449,1.408,1.601,1.557,14.0,5.0,5.0,24.0,2.0,0.0,0.0,11.0,7.0,1.0,0.413,0.831,0.205,0.0,1.0,1.0,26.627,19.0,21.235,0.232,0.0,0.0,1.681,1.857,1.805,11.156,0.602,0.561,0.564,0.525,11.0,5.0,7.0,23.0,1.0,0.0,0.0,14.0,2.0,0.0,0.371,0.23,0.0,1.0,0.0,0.0,21.399,16.0,14.962,0.147,0.0,0.0,0.749,0.701,0.656,1.947,1.886,38.0,41.0,0.0,0.131,0.0,1.0,0.0,1.0
8478402,2020,Connor McDavid,2020030183,EDM,WPG,AWAY,20210523,C,4on5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2020,Connor McDavid,2020030183,EDM,WPG,AWAY,20210523,C,5on4,253.0,1.0,2.24,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.708,0.01,0.055,0.111,0.024,0.536,0.265,0.01,0.01,0.01,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.014,0.0,0.0,0.024,0.024,0.024,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,5.033,0.074,0.073,0.074,0.073,5.0,2.0,1.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,0.074,0.0,0.0,0.0,0.0,0.0,8.0,7.0,7.0,0.124,0.0,0.0,0.198,0.198,0.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2020,Connor McDavid,2020030184,EDM,WPG,AWAY,20210524,C,other,16.0,1.0,2.07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2020,Connor McDavid,2020030184,EDM,WPG,AWAY,20210524,C,all,2746.0,45.0,2.07,0.7496,0.413,0.6889,0.4554,0.6441,0.4,1.0,5.419,0.22,0.355,1.152,0.136,2.938,2.2,0.219,0.233,0.231,0.0,0.0,4.0,3.0,7.0,14.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,6.0,0.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.22,0.0,0.0,1.0,0.0,0.0,14.398,7.0,7.253,0.0,0.077,0.0,0.0,0.297,0.313,0.31,45.0,11.0,2.0,8.0,24.0,9.0,6.0,7.0,23.0,5.0,3.0,3666.0,0.0,0.0,0.0,1.0,26.958,2.874,2.836,2.938,2.9,22.0,16.0,24.0,62.0,2.0,1.0,1.0,31.0,5.0,2.0,0.791,0.571,1.512,1.0,0.0,1.0,63.5,38.0,38.893,0.468,0.886,0.886,2.457,2.534,2.5,14.468,0.96,0.947,0.932,0.92,17.0,4.0,7.0,28.0,3.0,1.0,0.0,18.0,3.0,0.0,0.553,0.406,0.0,2.0,1.0,0.0,27.393,21.0,20.561,0.19,0.188,0.188,0.962,0.936,0.927,1.634,2.322,51.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2020,Connor McDavid,2020030184,EDM,WPG,AWAY,20210524,C,5on5,2333.0,38.0,2.07,0.6307,0.5368,0.6571,0.4947,0.6,0.4483,1.0,4.695,0.209,0.296,1.017,0.114,2.408,1.956,0.209,0.221,0.221,0.0,0.0,4.0,2.0,6.0,12.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,5.0,0.0,0.0,5.0,0.0,2.0,0.0,6.0,0.0,0.0,0.209,0.0,0.0,1.0,0.0,0.0,12.398,6.0,6.253,0.0,0.061,0.0,0.0,0.27,0.286,0.286,38.0,10.0,1.0,7.0,20.0,9.0,6.0,4.0,19.0,5.0,3.0,3072.0,0.0,0.0,0.0,1.0,18.933,1.262,1.242,1.327,1.306,14.0,13.0,19.0,46.0,1.0,0.0,0.0,22.0,5.0,0.0,0.691,0.571,0.0,1.0,0.0,0.0,47.5,27.0,27.893,0.251,0.0,0.0,1.513,1.59,1.565,12.229,0.739,0.726,0.711,0.699,14.0,4.0,6.0,24.0,2.0,1.0,0.0,16.0,2.0,0.0,0.456,0.282,0.0,2.0,0.0,0.0,23.393,18.0,17.561,0.156,0.188,0.188,0.706,0.68,0.671,1.62,1.398,47.0,48.0,0.167,0.079,2.0,2.0,2.0,2.0
8478402,2020,Connor McDavid,2020030184,EDM,WPG,AWAY,20210524,C,4on5,33.0,4.0,2.07,0.0,0.0109,0.0,0.1429,0.0,0.1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.554,0.198,0.198,0.198,0.198,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.074,0.124,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.029,0.0,0.0,0.227,0.227,0.227,0.009,0.819,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2020,Connor McDavid,2020030184,EDM,WPG,AWAY,20210524,C,5on4,364.0,2.0,2.07,0.9859,1.0,0.8889,1.0,0.9167,1.0,2.0,0.724,0.012,0.059,0.135,0.021,0.53,0.243,0.01,0.012,0.01,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.016,0.0,0.0,0.027,0.027,0.024,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,8.025,1.612,1.594,1.612,1.594,8.0,3.0,5.0,16.0,1.0,1.0,1.0,9.0,0.0,2.0,0.099,0.0,1.512,0.0,0.0,1.0,16.0,11.0,11.0,0.217,0.886,0.886,0.943,0.943,0.935,0.685,0.023,0.023,0.023,0.023,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.006,0.0,0.0,0.029,0.029,0.029,0.005,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2021,Connor McDavid,2021030181,EDM,LAK,HOME,20220502,C,other,169.0,1.0,2.045,0.9329,0.0,0.9,0.0,0.8571,0.0,1.0,2.29,0.353,0.184,0.406,0.084,1.153,0.82,0.331,0.353,0.331,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.065,0.088,0.2,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.043,0.0,0.2,0.196,0.196,0.188,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,4.572,0.542,0.473,0.542,0.473,4.0,2.0,3.0,9.0,0.0,1.0,0.0,3.0,2.0,1.0,0.13,0.211,0.2,0.0,0.0,0.0,9.0,6.0,6.0,0.095,0.2,0.2,0.436,0.436,0.371,0.648,0.039,0.039,0.039,0.039,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.039,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.049,0.049,0.049,0.0,0.031,0.0,2.0,0.0,0.007,0.0,1.0,0.0,1.0
